上海康城（四期）,sh2990942,30478,127.96,390,2016-07-21 11:16:47,2016-08-27 00:00:16,0,,0,H,17,\N
上海康城（四期）,sh2948029,35954,127.94,460,2016-07-21 11:16:47,2016-10-12 12:00:34,0,,0,H,15,2008
上海康城（二期）,sh2961446,30487,147.6,450,2016-07-21 11:16:47,2016-08-10 00:00:18,0,,0,L,28,\N
上海康城（二期）,sh2164759,36611,98.33,360,2016-07-21 11:16:47,2016-10-05 21:01:42,0,,0,L,17,2006
上海康城（四期）,sh1846952,30514,114.7,350,2016-07-21 11:16:47,2016-08-04 00:00:18,0,,0,L,17,\N
上海康城（四期）,sh2175906,30518,117.96,360,2016-07-21 11:16:47,2016-07-29 00:00:19,0,,0,M,12,2008
上海康城（三期）,sh3009291,30581,107.91,330,2016-07-21 11:16:47,2016-08-30 00:00:16,0,,0,L,16,\N
上海康城（三期）,sh1854204,32434,107.91,350,2016-07-21 11:16:47,2016-08-24 00:00:16,0,,0,M,16,\N
上海康城（四期）,sh1394415,30590,113.76,348,2016-07-21 11:16:47,2016-08-09 00:00:18,0,,0,H,17,\N
上海康城（三期）,sh2119157,30594,117.67,360,2016-07-21 11:16:47,2016-08-13 00:00:16,0,,0,H,15,\N
莘城苑,sh2178893,30852,81.68,252,2016-07-21 11:16:47,2016-08-02 00:00:18,0,,0,H,6,1998
上海康城（三期）,sh1081270,30609,130.68,400,2016-07-21 11:16:47,2016-08-31 00:00:15,0,,0,L,16,\N
上海康城（四期）,sh1083578,33980,103.0,350,2016-07-21 11:16:47,2016-09-01 00:00:15,0,,0,L,13,\N
上海康城（一期）,sh4056190,31350,137.16,430,2016-07-21 11:16:47,2016-08-10 00:00:18,0,,0,L,8,\N
莘城苑,sh1844117,36755,81.62,300,2016-07-21 11:16:47,2016-09-09 00:00:15,0,,0,M,6,1998
西环一村,sh2796535,30671,91.29,280,2016-07-21 11:16:47,2016-07-23 00:00:20,0,,0,H,6,1994
上海康城（四期）,sh3837483,30689,104.27,320,2016-07-21 11:16:47,2016-08-12 00:00:16,0,,0,H,13,\N
上海康城（一期）,sh1939874,34527,130.33,450,2016-07-21 11:16:47,2016-09-03 00:00:15,0,,0,H,11,\N
上海康城（四期）,sh2701131,30266,117.29,355,2016-07-21 11:16:47,2016-08-07 00:00:18,0,,0,L,12,\N
上海康城（四期）,sh2627196,30708,100.95,310,2016-07-21 11:16:47,2016-07-30 00:00:18,0,,0,M,16,2008
上海康城（二期）,sh2486387,30721,149.08,458,2016-07-21 11:16:47,2016-07-24 00:00:19,0,,0,H,28,2005
上海康城（四期）,sh3825823,30729,130.17,400,2016-07-21 11:16:47,2016-08-14 00:00:16,0,,0,L,14,\N
上海康城（四期）,sh3077061,33515,100.85,338,2016-07-21 11:16:47,2016-09-06 00:00:15,0,,0,M,17,\N
上海康城（三期）,sh3309477,30764,108.89,335,2016-07-21 11:16:47,2016-09-02 00:00:14,0,,0,H,15,\N
上海康城（三期）,sh2292575,31206,113.76,355,2016-07-21 11:16:47,2016-08-11 00:00:18,0,,0,M,13,\N
上海康城（二期）,sh1081117,30771,139.74,430,2016-07-21 11:16:47,2016-07-25 00:00:18,0,,0,M,18,2005
上海康城（四期）,sh3795258,31664,135.8,430,2016-07-21 11:16:47,2016-08-21 00:00:15,0,,0,M,13,\N
地铁明珠苑,sh3046659,30787,188.39,580,2016-07-21 11:16:47,2016-07-30 00:00:18,5,莘庄,279,M,14,2000
上海康城（四期）,sh2532439,30812,107.1,330,2016-07-21 11:16:47,2016-08-12 00:00:16,0,,0,H,12,\N
上海康城（四期）,sh3914415,30812,107.1,330,2016-07-21 11:16:47,2016-09-08 00:00:15,0,,0,H,12,\N
上海康城（四期）,sh3207618,37376,129.76,485,2016-07-21 11:16:47,2016-11-05 12:00:33,0,,0,L,17,2008
上海康城（三期）,sh1903401,30856,113.43,350,2016-07-21 11:16:47,2016-09-04 00:00:15,0,,0,L,14,\N
上海康城（二期）,sh4152681,30932,103.45,320,2016-07-21 11:16:47,2016-07-26 00:00:21,0,,0,L,18,2005
上海康城（四期）,sh3723736,30957,129.21,400,2016-07-21 11:16:47,2016-08-13 00:00:16,0,,0,M,13,\N
莘城苑,sh3753285,30990,75.83,235,2016-07-21 11:16:47,2016-07-26 00:00:21,0,,0,H,6,1999
上海康城（二期）,sh2491753,31000,140.32,435,2016-07-21 11:16:47,2016-07-22 00:00:21,0,,0,M,18,2005
上海康城（三期）,sh4160110,31005,130.62,405,2016-07-21 11:16:47,2016-08-21 00:00:15,0,,0,L,15,\N
上海康城（三期）,sh3687014,31010,103.19,320,2016-07-21 11:16:47,2016-09-16 00:00:14,0,,0,L,17,2006
上海康城（四期）,sh1776855,31022,103.15,320,2016-07-21 11:16:47,2016-08-26 00:00:16,0,,0,M,16,\N
西环公寓,sh2165871,31057,95.95,298,2016-07-21 11:16:47,2016-07-27 00:00:19,0,,0,H,6,2004
莘城苑,sh2619012,31120,81.94,255,2016-07-21 11:16:47,2016-07-29 00:00:19,0,,0,H,6,1997
上海康城（四期）,sh3765164,31120,101.22,315,2016-07-21 11:16:47,2016-08-05 00:00:19,0,,0,L,14,\N
西湖苑,sh2225076,31201,70.51,220,2016-07-21 11:16:47,2016-08-28 00:00:15,0,,0,H,6,\N
上海康城（三期）,sh2576462,32470,95.47,310,2016-07-21 11:16:47,2016-08-14 00:00:16,0,,0,L,15,\N
上海康城（四期）,sh4102584,31290,114.41,358,2016-07-21 11:16:47,2016-08-05 00:00:19,0,,0,L,17,\N
西湖苑,sh3735970,31312,89.42,280,2016-07-21 11:16:47,2016-08-11 00:00:18,0,,0,H,6,\N
上海康城（二期）,sh2236092,31352,103.66,325,2016-07-21 11:16:47,2016-07-27 00:00:19,0,,0,M,18,2005
上海康城（一期）,sh2592700,31367,103.61,325,2016-07-21 11:16:47,2016-07-27 00:00:19,0,,0,M,11,2002
上海康城（一期）,sh3918893,31440,101.78,320,2016-07-21 11:16:47,2016-07-24 00:00:19,0,,0,M,8,2004
上海康城（三期）,sh3795277,31458,101.72,320,2016-07-21 11:16:47,2016-08-28 00:00:15,0,,0,L,13,\N
